H_L0.1_weight,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L3_covariance,HH_L3_pcc,HH_L1_std,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_std,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L3_variance,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L1_pcc,HpHp_L0.1_radius,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type,client_id
0.44646618,0.3542948,0.20989569,0.13954489,0.38159412,0.46982324,1.37E-05,1.40E-10,0.34851477,0.4641461,0.015210117,0.00019681045,0.38961926,0.4486558,0.02571482,0.00063543924,0.43765217,0.46403483,4.65E-22,8.22E-22,0.30384538,7.67E-08,0.26432928,2.95E-05,0.00011585705,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,1
0.7117104,0.6808548,0.008073095,7.90E-05,0.38159412,0.46982324,1.81E-05,2.45E-10,0.34851477,0.4641461,0.00026815568,6.12E-08,0.38961926,0.4486558,0.00028042626,7.56E-08,0.43765217,0.46403483,6.99E-23,9.56E-23,0.6740341,2.02E-08,0.7016783,1.05E-05,4.14E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,2
0.382618,0.59805846,0.21320935,0.13156314,0.38159412,0.46982324,0.00036047463,9.68E-08,0.34851477,0.4641461,0.011834091,0.0001191387,0.38961926,0.4486558,0.013014784,0.0001627725,0.43765217,0.46403483,3.72E-20,1.68E-20,0.27020743,8.32E-18,0.46385098,1.67E-06,6.58E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.7148848,0.8990532,0.24420866,0.12152562,0.38159412,0.46982324,0.011782687,0.00010342956,0.34851477,0.4641461,0.010382555,9.17E-05,0.38961926,0.4486558,0.0071277954,4.88E-05,0.43765217,0.46403483,1.23E-22,1.52E-22,0.58668417,5.05E-13,0.79863185,3.16E-06,1.24E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,3
0.0054324456,0.001429468,0.039914608,0.040226072,0.35414118,0.3921313,0.30349347,0.2089814,0.31803042,0.37947875,0.29975507,0.23810661,0.36429605,0.3814693,0.2729766,0.22680572,0.44714728,0.47527578,1.96E-19,5.16E-19,0.004872313,8.68E-18,0.0009513629,1.86E-09,1.41E-16,0.43570697,3.19E-05,0.4486267,7.51E-05,0.005873705,0.029689785,3.34E-05,0.58125275,0.47003502,0,1
0.71992177,0.7029744,0.24313533,0.12199893,0.38159412,0.46982324,3.15E-06,7.41E-12,0.34851477,0.4641461,0.0045494456,1.76E-05,0.38961926,0.4486558,0.006371127,3.90E-05,0.43765217,0.46403483,1.36E-22,1.05E-22,0.58105385,7.53E-09,0.6216967,1.06E-05,4.17E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.4566773,0.6011178,0.21369372,0.13146333,0.38159412,0.46982324,5.20E-05,2.01E-09,0.34851477,0.4641461,0.009683945,7.98E-05,0.38961926,0.4486558,0.012580655,0.00015209452,0.43765217,0.46403483,2.32E-22,5.44E-22,0.32520562,3.06E-16,0.46727455,2.42E-06,9.54E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.3960339,0.3383416,0.2092959,0.13963027,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266613,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,0
0.5984431,0.15863585,0.006956047,9.75E-05,0.38159412,0.46982324,7.46E-07,4.14E-13,0.34851477,0.4641461,0.00016994456,2.46E-08,0.38961926,0.4486558,0.00023745482,5.42E-08,0.43765217,0.46403483,3.26E-22,8.93E-10,0.487968,0.00022009332,0.14151451,0.00012787418,0.00050297903,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.44769034,0.23815136,0.005760998,0.00010742693,0.38159412,0.46982324,1.32E-08,1.30E-16,0.34851477,0.4641461,0.00037107515,1.17E-07,0.38961926,0.4486558,0.0007128676,4.88E-07,0.43765217,0.46403483,9.76E-22,2.33E-21,0.33012736,6.04E-06,0.17516218,6.93E-05,0.00027277917,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,0
0.7010047,0.41141388,0.25117353,0.1270268,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,1
0.37497297,0.41286007,0.1833308,0.13425067,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,4
0.00091460225,0.0015242969,0.009563128,0.0011697309,0.38159412,0.46982324,0.0006870522,0.000101690275,0.34851477,0.4641221,0.009759604,0.0001380757,0.38960645,0.40171173,0.010258726,0.00015458657,0.43765405,0.46657452,1.51E-25,1.60E-19,0.00020719368,3.72E-17,0.00036913512,5.00E-09,5.01E-17,0.4356817,0.00014899443,0.40168566,0.0012797909,0.010220088,0.028308295,0.00015455652,0.58125424,0.47254625,0,1
0.22504093,0.31777534,7.33E-05,3.68E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826633,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,1
0.0009720586,0.0016871495,0.033939764,0.089092106,0.38159412,0.46982324,0.00013393206,2.90E-06,0.34851477,0.46475992,0.028571215,0.0008122914,0.38955596,0.40789294,0.33307755,0.11558966,0.4406966,0.47051838,1.27E-21,1.25E-18,0.00077489106,9.31E-18,0.0017925416,7.10E-10,7.94E-18,0.43570697,0.00027856475,0.44549447,0.0013376144,0.0037983477,0.04098825,0.00037970263,0.58126503,0.5000059,0,1
0.44193518,0.44484547,0.21172023,0.13186191,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.37424183,0.37793437,0.18434726,0.13426886,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,1
0.7459422,0.5470996,0.0070731556,9.59E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,1
0.35446241,0.27348918,0.21835887,0.1380456,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,2
0.7038714,0.3207648,0.24298178,0.12206611,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,4
0.75057447,0.872527,0.0070966766,9.56E-05,0.38159412,0.46982324,2.61E-05,5.09E-10,0.34851477,0.4641461,0.00023728401,4.79E-08,0.38961926,0.4486558,0.0002557507,6.29E-08,0.43765217,0.46403483,2.80E-23,6.38E-23,0.637518,1.40E-11,0.79423577,4.46E-06,1.76E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.22864893,0.3124953,7.34E-05,3.60E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266315,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,0
0.5176354,0.118277095,0.008026328,7.95E-05,0.38159412,0.46982324,0.0001718015,2.20E-08,0.34851477,0.4641461,0.00036278085,1.12E-07,0.38961926,0.4486558,0.00037695625,1.37E-07,0.43765217,0.46403483,6.54E-18,4.93E-08,0.48849458,0.00033602657,0.12130134,0.00015564394,0.0006121907,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.2173428,0.27071828,7.37E-05,3.76E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.60451734,0.83085847,0.007105202,9.55E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266566,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,0
0.29599577,0.082077496,0.18076177,0.13417844,0.38159412,0.46982324,3.12E-05,7.26E-10,0.34851477,0.4641461,0.012975345,0.00014322568,0.38961926,0.4486558,0.019026501,0.0003478764,0.43765217,0.46403483,7.73E-21,2.81E-09,0.17774448,0.00059870526,0.053980693,0.0003348622,0.0013168656,0.43570697,1.16E-16,0.4486267,0.18702306,4.34E-08,0.3503546,1.82E-15,0.58125275,0.47003502,5,4
0.71312517,0.7191177,0.24388641,0.12166839,0.38159412,0.46982324,1.94E-07,2.80E-14,0.34851477,0.4641461,0.003429196,1.00E-05,0.38961926,0.4486558,0.0061173546,3.60E-05,0.43765217,0.46403483,9.65E-23,1.32E-22,0.58700824,4.28E-09,0.6379336,9.77E-06,3.84E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.0008889076,0.0014261705,0.012253552,0.0055999053,0.38159412,0.47070274,0.0036687767,1.14E-05,0.34851554,0.49830112,0.038071956,0.0012881999,0.3897819,0.5322111,0.084904894,0.0075369836,0.43752524,0.45992163,1.26E-21,2.81E-19,0.00076392235,6.21E-18,0.0014596599,2.97E-06,1.17E-05,0.43417567,0.0031021617,0.42723534,0.001488525,0.06428114,0.04913057,0.0041757715,0.58110845,0.45834306,0,2
0.22070833,0.1669556,7.67E-05,4.01E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,3
0.7189952,0.80530804,0.24402605,0.121606335,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,3
0.3551042,0.3218973,0.18407103,0.13426702,0.38159412,0.46982324,0.017241398,0.00022146288,0.34851477,0.4641461,0.018378187,0.0002873349,0.38961926,0.4486558,0.017807862,0.0003047408,0.43765217,0.46403483,7.76E-22,8.93E-22,0.22247276,1.53E-07,0.21558195,3.75E-05,0.00014756652,0.43570697,9.29E-16,0.4486267,0.74697495,1.42E-07,0.3503546,1.96E-14,0.58125275,0.47003502,5,1
0.0023573688,0.0017831567,0.08468255,0.23756017,0.38159412,0.46982324,0.11032269,0.00906746,0.34851477,0.4641461,0.11065815,0.010417172,0.38961926,0.4486558,0.110592104,0.011753178,0.43765217,0.46403483,0.82312924,0.86904764,0.00027926135,0.8877551,4.33E-05,0.33318046,0.8894558,0.43570697,0.011240939,0.4486267,0.0001500844,0.11017557,0.059258815,0.011750894,0.58125275,0.47003502,0,2
0.22139433,0.31537497,7.30E-05,3.70E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.45441195,0.20625646,0.21642977,0.1308599,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,0
0.00083530054,0.0005462238,0.018609453,0.0022595755,0.38159412,0.46982324,0,0.001552174,0.34851477,0.4641461,0.0026428816,0.007056978,0.38961926,0.4486558,0.08570565,0.010909297,0.43726808,0.45666793,0,0,3.06E-08,2.41E-18,0.00013019117,1.87E-08,4.29E-15,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,0,0
0.011372099,0.002318096,0.07113604,0.10109861,0.34105363,0.3894798,0.35823408,0.24891739,0.3243647,0.41148266,0.3486329,0.2264882,0.3684569,0.39758694,0.33821726,0.23821883,0.43080294,0.45743072,4.02E-19,5.70E-19,0.013817152,8.67E-18,0.0026908624,3.87E-10,5.11E-17,0.5661882,0.3370976,0.5744175,0.00022517187,0.5680437,0.22128876,0.3528164,0.7353215,0.5907828,0,3
0.71264315,0.27756357,0.007052259,9.63E-05,0.38159412,0.46982324,9.36E-05,6.53E-09,0.34851477,0.4641461,0.0002620394,5.84E-08,0.38961926,0.4486558,0.00025028942,6.02E-08,0.43765217,0.46403483,1.32E-22,6.20E-16,0.5936879,4.42E-05,0.25103477,6.26E-05,0.00024627487,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,2
0.35476413,0.1666426,0.0052318457,0.00010826219,0.38159412,0.46982324,0.009777917,7.12E-05,0.34851477,0.4641461,0.0141068855,0.00016929545,0.38961926,0.4486558,0.013593997,0.00017758302,0.43765217,0.46403483,8.05E-19,7.93E-16,0.0009145523,0.014958038,0.000382059,0.037019886,0.14014573,0.43570697,1.81E-18,0.4486267,0.0005114061,1.40E-09,2.08E-17,1.90E-18,0.58125275,0.47003502,3,1
0.00023736304,0.00039053138,0.011124331,0.00081435556,0.38159412,0.46982324,0,0,0.34851477,0.4641461,1.41E-09,1.68E-18,0.38961926,0.4486558,1.72E-09,2.84E-18,0.43765217,0.46403483,5.66E-15,1.24E-14,0.00013096462,1.38E-14,7.13E-05,3.77E-08,1.20E-14,0.43570697,1.81E-18,0.4486267,0.00024704504,1.72E-09,2.08E-17,2.84E-18,0.58125275,0.47003502,0,3
0.2298963,0.24659283,7.43E-05,3.81E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,0
0.000297746,0.0010072729,0.037779525,0.040265977,0.38159412,0.46982324,0.041339982,0.0012731998,0.34851477,0.4641461,0.09514029,0.007700377,0.38961926,0.44865662,0.08293027,0.00820727,0.43601432,0.42159075,2.09E-20,7.11E-18,0.00027648237,1.43E-16,0.00031919574,8.29E-09,2.78E-15,0.43570697,0.0083293915,0.4486267,0.00067031,0.09154432,0.061184835,0.008112657,0.58125275,0.47003502,0,3
0.41357493,0.19332032,0.21059027,0.13944145,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,4
0.00063198234,0.0005279622,0.013414537,0.0015565193,0.38159412,0.46982324,0.009466358,6.68E-05,0.34851477,0.4640123,0.009719644,0.00027159078,0.38960752,0.42032355,0.05754227,0.009902898,0.4378762,0.47006154,9.45E-17,9.90E-17,0.00022651655,2.04E-16,0.00021478592,9.10E-09,3.93E-16,0.43570697,0,0.4486267,0,0,0.009219858,0,0.58125275,0.47003502,0,4
0.22349553,0.31580862,7.33E-05,3.73E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,1
0.70627266,0.5596447,0.25073013,0.12723124,0.38159412,0.46982324,0.000103567705,7.99E-09,0.34851477,0.4641461,0.006558375,3.66E-05,0.38961926,0.4486558,0.0069058347,4.58E-05,0.43765217,0.46403483,2.24E-22,2.15E-22,0.5826186,2.82E-07,0.49829707,1.90E-05,7.47E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,3
0.41765174,0.17726624,0.21522066,0.13113967,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,0
0.46094546,0.56894475,0.21380828,0.13143893,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266494,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.44682735,0.227767,0.20979856,0.13955969,0.38159412,0.46982324,0.050392225,0.0018918343,0.34851477,0.4641461,0.032893267,0.0009204434,0.38961926,0.4486558,0.02773369,0.00073913264,0.43765217,0.46403483,7.71E-21,6.49E-21,0.31112,1.07E-05,0.16988187,7.53E-05,0.00029605214,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,3
0.0011831336,0.0015786337,0.007916495,0.0007645729,0.38159412,0.4698232,0.0010211687,0.00015422117,0.3485147,0.46270284,0.029022247,0.0009340881,0.38958085,0.4282276,0.03053169,0.0011433017,0.43762973,0.45989707,3.20E-18,3.30E-18,0.0011081615,5.46E-18,0.0016618681,7.95E-10,6.16E-18,0.43570697,0.00046059585,0.44862214,0.0014675301,0.0012121972,0.038383253,0.000561507,0.58125216,0.46633595,0,4
0.46641922,0.25409597,0.21569252,0.1310299,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.21856159,0.2610881,7.44E-05,3.76E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.23082183,0.31772593,7.41E-05,3.77E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826633,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.36338517,0.41211137,0.1839706,0.13426459,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,0
0.45188904,0.6005125,0.21378398,0.13144444,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.3387926,0.28430432,0.21139278,0.13932058,0.38159412,0.46982324,9.71E-07,7.03E-13,0.34851477,0.4641461,0.017277194,0.00025393907,0.38961926,0.4486558,0.027109202,0.00070622086,0.43765217,0.46403483,1.50E-21,1.14E-20,0.22227526,1.06E-06,0.21365215,4.59E-05,0.00018062253,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,1
0.0002173382,0.0005187603,0.0115664685,0.00035952634,0.38159412,0.46982324,6.33E-06,2.99E-11,0.34851477,0.4641461,0.015863176,0.00021407373,0.38961926,0.4486558,0.019152293,0.00035249148,0.43765217,0.46403483,0,1.25E-23,2.51E-05,7.74E-17,7.42E-05,2.39E-08,2.23E-16,0.43570697,0.00023100222,0.4486267,0.00025735368,0.019080158,0.015953476,0.000352423,0.58125275,0.47003502,0,0
0.728392,0.9349919,0.245179,0.12109064,0.38159412,0.46982324,0.019804401,0.0002921995,0.34851477,0.4641461,0.010804282,9.93E-05,0.38961926,0.4486558,0.0071315425,4.89E-05,0.43765217,0.46403483,9.14E-23,1.11E-22,0.60492927,3.38E-14,0.83385766,2.31E-06,9.11E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,1
0.00087418966,0.0015174932,0.008200819,0.0007769578,0.38159412,0.46982324,2.05E-06,1.04E-07,0.34851477,0.4641461,0.0069590043,9.66E-05,0.38962302,0.4704293,0.010585593,0.00015923557,0.43772176,0.5550129,5.80E-31,6.60E-22,0.00012787261,4.45E-17,0.00040793116,4.51E-09,6.01E-17,0.43570697,0.00010420659,0.47039875,0.0014142967,0.010545725,0.02902895,0.00015920463,0.58130974,0.5599935,0,4
0.7190626,0.3840586,0.00804585,7.97E-05,0.38159412,0.46982324,2.17E-07,3.50E-14,0.34851477,0.4641461,0.00017373603,2.57E-08,0.38961926,0.4486558,0.00026391674,6.69E-08,0.43765217,0.46403483,6.01E-23,1.57E-22,0.67953193,7.91E-06,0.39491042,3.40E-05,0.00013362337,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,4
0.7250718,0.7847451,0.24353324,0.12182464,0.38159412,0.46982324,3.34E-06,8.30E-12,0.34851477,0.4641461,0.0045644306,1.77E-05,0.38961926,0.4486558,0.006395572,3.93E-05,0.43765217,0.46403483,8.26E-22,3.54E-22,0.5847613,4.17E-10,0.69515026,7.10E-06,2.79E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,2
0.39478976,0.43876365,0.21036561,0.13947271,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826662,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,1
0.41675067,0.1366334,0.21849222,0.13037422,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,0
0.6993204,0.30848643,0.24934366,0.12786244,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,0
0.7171252,0.8629498,0.0070825364,9.58E-05,0.38159412,0.46982324,0.00012699536,1.20E-08,0.34851477,0.4641461,0.00028260148,6.79E-08,0.38961926,0.4486558,0.00026114142,6.55E-08,0.43765217,0.46403483,1.23E-22,1.79E-22,0.59862596,1.98E-11,0.7839332,4.65E-06,1.83E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.2525441,0.3602319,1.52E-05,1.47E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826633,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,3
0.33924073,0.37132752,0.18488525,0.13427684,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,1
0.0003821945,0.00045546514,0.010753401,0.0004719548,0.38159412,0.46982324,0.00023037805,0.00016173077,0.34851477,0.46529832,0.0077161584,0.0015380828,0.38971177,0.56413406,0.012422909,0.0017894416,0.4380336,0.57303756,1.36E-24,1.98E-19,0.00014942487,1.73E-16,0.0001696435,1.13E-08,3.25E-16,0.43570697,0,0.4486267,0.00038471768,1.40E-09,0.017626109,3.42E-18,0.58125275,0.47003502,0,0
0.71286964,0.8093067,0.25043046,0.12736893,0.38159412,0.46982324,2.12E-07,3.34E-14,0.34851477,0.4641461,0.0035275638,1.06E-05,0.38961926,0.4486558,0.0061053354,3.58E-05,0.43765217,0.46403483,3.52E-22,2.74E-22,0.5841659,8.98E-11,0.7197201,5.88E-06,2.31E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,0
0.7428872,0.5360896,0.0070711314,9.59E-05,0.38159412,0.46982324,3.45E-07,8.87E-14,0.34851477,0.4641461,0.00019288463,3.17E-08,0.38961926,0.4486558,0.00023171432,5.16E-08,0.43765217,0.46403483,2.89E-22,2.29E-22,0.61746895,7.64E-07,0.48621538,2.16E-05,8.51E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.34873986,0.13944392,0.18251848,0.13423882,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266697,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,2
0.42652023,0.60288787,0.21209452,0.13178559,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826651,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,1
0.0004357619,0.0014569291,0.066822916,0.093811445,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0.0019529966,3.26E-06,0.38961914,0.3994851,0.013960977,0.00018730332,0.43765077,0.44920576,0,1.55E-30,7.32E-06,2.72E-10,8.22E-05,0.01985779,0.076360546,0.43570697,3.51E-06,0.39945918,0.00028505008,0.013908396,0.03230341,0.00018726692,0.58125156,0.45537215,0,1
0.458915,0.50441414,0.21276629,0.13165429,0.38159412,0.46982324,0.0040050293,1.19E-05,0.34851477,0.4641461,0.013421812,0.00015325172,0.38961926,0.4486558,0.014393827,0.00019909468,0.43765217,0.46403483,5.04E-22,6.78E-22,0.3240138,4.96E-10,0.3904353,1.21E-05,4.77E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,1
0.7044115,0.3538359,0.2443621,0.12145775,0.38159412,0.46982324,0.0014558925,1.58E-06,0.34851477,0.4641461,0.0083706165,5.96E-05,0.38961926,0.4486558,0.0076586786,5.64E-05,0.43765217,0.46403483,5.35E-23,3.49E-21,0.5812543,1.34E-05,0.3145117,4.43E-05,0.0001741064,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.73958653,0.4191195,0.007085559,9.58E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,2
